,To,From,Value,Year,Type
8650,Louisiana,New,191.0,2022,Mexico
8651,Maine,New,87.0,2022,Mexico
8652,Maryland,New,794.0,2022,Mexico
8653,Massachusetts,New,330.0,2022,Mexico
8654,Michigan,New,685.0,2022,Mexico
8655,Minnesota,New,671.0,2022,Mexico
8656,Mississippi,New,0.0,2022,Mexico
8657,Missouri,New,744.0,2022,Mexico
8658,Montana,New,582.0,2022,Mexico
8659,Nebraska,New,141.0,2022,Mexico
8660,Nevada,New,591.0,2022,Mexico
8661,New Hampshire,New,0.0,2022,Mexico
8662,New Jersey,New,228.0,2022,Mexico
8663,New Mexico,New,,2022,Mexico
8664,New York,New,455.0,2022,Mexico
8665,North Carolina,New,936.0,2022,Mexico
8666,North Dakota,New,1281.0,2022,Mexico
8667,Ohio,New,264.0,2022,Mexico
8668,Oklahoma,New,1388.0,2022,Mexico
8669,Oregon,New,1057.0,2022,Mexico
8670,Pennsylvania,New,386.0,2022,Mexico
8671,Rhode Island,New,97.0,2022,Mexico
8672,South Carolina,New,804.0,2022,Mexico
8673,South Dakota,New,401.0,2022,Mexico
8674,Tennessee,New,146.0,2022,Mexico
8675,Texas,New,17455.0,2022,Mexico
8676,Utah,New,1338.0,2022,Mexico
8677,Vermont,New,103.0,2022,Mexico
8678,Virginia,New,610.0,2022,Mexico
8679,Washington,New,2014.0,2022,Mexico
8680,West Virginia,New,138.0,2022,Mexico
8681,Wisconsin,New,964.0,2022,Mexico
8682,Wyoming,New,67.0,2022,Mexico
8683,Puerto Rico,New,161.0,2022,Mexico
8684,Alabama,New,494.0,2022,Mexico
8685,Alaska,New,302.0,2022,Mexico
8686,Arizona,New,2034.0,2022,Mexico
8687,Arkansas,New,827.0,2022,Mexico
8688,California,New,975.0,2022,Mexico
8689,Colorado,New,1548.0,2022,Mexico
8690,Connecticut,New,81.0,2022,Mexico
8691,Delaware,New,196.0,2022,Mexico
8692,District of Columbia ,New,337.0,2022,Mexico
8693,Florida,New,2420.0,2022,Mexico
8694,Georgia,New,697.0,2022,Mexico
8695,Hawaii,New,612.0,2022,Mexico
8696,Idaho,New,413.0,2022,Mexico
8697,Illinois,New,823.0,2022,Mexico
8698,Indiana,New,574.0,2022,Mexico
8699,Iowa,New,316.0,2022,Mexico
8700,Kansas,New,299.0,2022,Mexico
8701,Kentucky,New,372.0,2022,Mexico
8702,Louisiana,New,192.0,2022,Mexico
8703,Maine,New,136.0,2022,Mexico
8704,Maryland,New,674.0,2022,Mexico
8705,Massachusetts,New,351.0,2022,Mexico
8706,Michigan,New,365.0,2022,Mexico
8707,Minnesota,New,421.0,2022,Mexico
8708,Mississippi,New,217.0,2022,Mexico
8709,Missouri,New,479.0,2022,Mexico
8710,Montana,New,412.0,2022,Mexico
8711,Nebraska,New,217.0,2022,Mexico
8712,Nevada,New,419.0,2022,Mexico
8713,New Hampshire,New,198.0,2022,Mexico
8714,New Jersey,New,252.0,2022,Mexico
8715,New Mexico,New,,2022,Mexico
8716,New York,New,237.0,2022,Mexico
8717,North Carolina,New,769.0,2022,Mexico
8718,North Dakota,New,1379.0,2022,Mexico
8719,Ohio,New,386.0,2022,Mexico
8720,Oklahoma,New,991.0,2022,Mexico
8721,Oregon,New,592.0,2022,Mexico
8722,Pennsylvania,New,345.0,2022,Mexico
8723,Rhode Island,New,113.0,2022,Mexico
8724,South Carolina,New,927.0,2022,Mexico
8725,South Dakota,New,450.0,2022,Mexico
8726,Tennessee,New,186.0,2022,Mexico
8727,Texas,New,4904.0,2022,Mexico
8728,Utah,New,657.0,2022,Mexico
8729,Vermont,New,98.0,2022,Mexico
8730,Virginia,New,439.0,2022,Mexico
8731,Washington,New,937.0,2022,Mexico
8732,West Virginia,New,228.0,2022,Mexico
8733,Wisconsin,New,1429.0,2022,Mexico
8734,Wyoming,New,87.0,2022,Mexico
8735,Puerto Rico,New,249.0,2022,Mexico
8736,Alabama,New,3827.0,2022,York
8737,Alaska,New,2430.0,2022,York
8738,Arizona,New,5071.0,2022,York
8739,Arkansas,New,666.0,2022,York
8740,California,New,31255.0,2022,York
8741,Colorado,New,8526.0,2022,York
8742,Connecticut,New,50670.0,2022,York
8743,Delaware,New,4603.0,2022,York
8744,District of Columbia ,New,5647.0,2022,York
8745,Florida,New,91201.0,2022,York
8746,Georgia,New,16535.0,2022,York
8747,Hawaii,New,982.0,2022,York
8748,Idaho,New,880.0,2022,York
8749,Illinois,New,12072.0,2022,York
8750,Indiana,New,4124.0,2022,York
8751,Iowa,New,381.0,2022,York
8752,Kansas,New,1865.0,2022,York
8753,Kentucky,New,2200.0,2022,York
8754,Louisiana,New,2946.0,2022,York
8755,Maine,New,2885.0,2022,York
8756,Maryland,New,9453.0,2022,York
8757,Massachusetts,New,21186.0,2022,York
8758,Michigan,New,6161.0,2022,York
8759,Minnesota,New,3196.0,2022,York
8760,Mississippi,New,113.0,2022,York
8761,Missouri,New,2742.0,2022,York
8762,Montana,New,441.0,2022,York
8763,Nebraska,New,554.0,2022,York
8764,Nevada,New,3795.0,2022,York
8765,New Hampshire,New,1939.0,2022,York
8766,New Jersey,New,75103.0,2022,York
8767,New Mexico,New,2467.0,2022,York
8768,New York,New,,2022,York
8769,North Carolina,New,25024.0,2022,York
8770,North Dakota,New,526.0,2022,York
8771,Ohio,New,8431.0,2022,York
8772,Oklahoma,New,1840.0,2022,York
8773,Oregon,New,3712.0,2022,York
8774,Pennsylvania,New,44807.0,2022,York
8775,Rhode Island,New,2324.0,2022,York
8776,South Carolina,New,15537.0,2022,York
8777,South Dakota,New,52.0,2022,York
8778,Tennessee,New,5821.0,2022,York
8779,Texas,New,30890.0,2022,York
8780,Utah,New,2236.0,2022,York
8781,Vermont,New,3196.0,2022,York
8782,Virginia,New,17516.0,2022,York
8783,Washington,New,4732.0,2022,York
8784,West Virginia,New,949.0,2022,York
8785,Wisconsin,New,1626.0,2022,York
8786,Wyoming,New,463.0,2022,York
8787,Puerto Rico,New,2847.0,2022,York
8788,Alabama,New,1381.0,2022,York
8789,Alaska,New,2280.0,2022,York
8790,Arizona,New,1716.0,2022,York
8791,Arkansas,New,553.0,2022,York
8792,California,New,4108.0,2022,York
8793,Colorado,New,2282.0,2022,York
8794,Connecticut,New,7824.0,2022,York
8795,Delaware,New,2616.0,2022,York
8796,District of Columbia ,New,1377.0,2022,York
8797,Florida,New,10729.0,2022,York
8798,Georgia,New,3669.0,2022,York
8799,Hawaii,New,515.0,2022,York
8800,Idaho,New,563.0,2022,York
8801,Illinois,New,5040.0,2022,York
8802,Indiana,New,2505.0,2022,York
8803,Iowa,New,238.0,2022,York
8804,Kansas,New,1091.0,2022,York
8805,Kentucky,New,995.0,2022,York
8806,Louisiana,New,1568.0,2022,York
8807,Maine,New,1007.0,2022,York
8808,Maryland,New,2286.0,2022,York
8809,Massachusetts,New,3383.0,2022,York
8810,Michigan,New,2070.0,2022,York
8811,Minnesota,New,1350.0,2022,York
8812,Mississippi,New,150.0,2022,York
8813,Missouri,New,1232.0,2022,York
8814,Montana,New,351.0,2022,York
8815,Nebraska,New,456.0,2022,York
8816,Nevada,New,1355.0,2022,York
8817,New Hampshire,New,1209.0,2022,York
8818,New Jersey,New,6922.0,2022,York
8819,New Mexico,New,1326.0,2022,York
8820,New York,New,,2022,York
8821,North Carolina,New,5224.0,2022,York
8822,North Dakota,New,355.0,2022,York
8823,Ohio,New,2526.0,2022,York
8824,Oklahoma,New,729.0,2022,York
8825,Oregon,New,1613.0,2022,York
8826,Pennsylvania,New,6074.0,2022,York
8827,Rhode Island,New,1038.0,2022,York
8828,South Carolina,New,2780.0,2022,York
8829,South Dakota,New,90.0,2022,York
8830,Tennessee,New,2399.0,2022,York
8831,Texas,New,5640.0,2022,York
8832,Utah,New,961.0,2022,York
8833,Vermont,New,1147.0,2022,York
8834,Virginia,New,3634.0,2022,York
8835,Washington,New,1415.0,2022,York
8836,West Virginia,New,750.0,2022,York
8837,Wisconsin,New,820.0,2022,York
8838,Wyoming,New,377.0,2022,York
8839,Puerto Rico,New,1096.0,2022,York
8840,Alabama,North,3320.0,2022,Carolina
8841,Alaska,North,3305.0,2022,Carolina
8842,Arizona,North,3300.0,2022,Carolina
8843,Arkansas,North,451.0,2022,Carolina
8844,California,North,13302.0,2022,Carolina
8845,Colorado,North,6165.0,2022,Carolina
8846,Connecticut,North,3897.0,2022,Carolina
8847,Delaware,North,2250.0,2022,Carolina
8848,District of Columbia ,North,1519.0,2022,Carolina
8849,Florida,North,24601.0,2022,Carolina
8850,Georgia,North,23175.0,2022,Carolina
8851,Hawaii,North,1931.0,2022,Carolina
8852,Idaho,North,815.0,2022,Carolina
8853,Illinois,North,5384.0,2022,Carolina
8854,Indiana,North,2157.0,2022,Carolina
8855,Iowa,North,804.0,2022,Carolina
8856,Kansas,North,655.0,2022,Carolina
8857,Kentucky,North,3392.0,2022,Carolina
8858,Louisiana,North,1272.0,2022,Carolina
8859,Maine,North,675.0,2022,Carolina
8860,Maryland,North,4152.0,2022,Carolina
8861,Massachusetts,North,3934.0,2022,Carolina
8862,Michigan,North,5852.0,2022,Carolina
8863,Minnesota,North,2300.0,2022,Carolina
8864,Mississippi,North,1715.0,2022,Carolina
8865,Missouri,North,1162.0,2022,Carolina
8866,Montana,North,1507.0,2022,Carolina
8867,Nebraska,North,538.0,2022,Carolina
8868,Nevada,North,2053.0,2022,Carolina
8869,New Hampshire,North,1016.0,2022,Carolina
8870,New Jersey,North,3264.0,2022,Carolina
8871,New Mexico,North,1114.0,2022,Carolina
8872,New York,North,10915.0,2022,Carolina
8873,North Carolina,North,,2022,Carolina
8874,North Dakota,North,23.0,2022,Carolina
8875,Ohio,North,5592.0,2022,Carolina
8876,Oklahoma,North,2613.0,2022,Carolina
8877,Oregon,North,775.0,2022,Carolina
8878,Pennsylvania,North,9687.0,2022,Carolina
8879,Rhode Island,North,468.0,2022,Carolina
8880,South Carolina,North,36324.0,2022,Carolina
8881,South Dakota,North,441.0,2022,Carolina
8882,Tennessee,North,7391.0,2022,Carolina
8883,Texas,North,17975.0,2022,Carolina
8884,Utah,North,1348.0,2022,Carolina
8885,Vermont,North,996.0,2022,Carolina
8886,Virginia,North,21395.0,2022,Carolina
8887,Washington,North,5849.0,2022,Carolina
8888,West Virginia,North,2217.0,2022,Carolina
8889,Wisconsin,North,3591.0,2022,Carolina
8890,Wyoming,North,845.0,2022,Carolina
8891,Puerto Rico,North,240.0,2022,Carolina
8892,Alabama,North,1462.0,2022,Carolina
8893,Alaska,North,2233.0,2022,Carolina
8894,Arizona,North,2137.0,2022,Carolina
8895,Arkansas,North,421.0,2022,Carolina
8896,California,North,3530.0,2022,Carolina
8897,Colorado,North,2196.0,2022,Carolina
8898,Connecticut,North,2091.0,2022,Carolina
8899,Delaware,North,1678.0,2022,Carolina
8900,District of Columbia ,North,518.0,2022,Carolina
8901,Florida,North,4215.0,2022,Carolina
8902,Georgia,North,4389.0,2022,Carolina
8903,Hawaii,North,1080.0,2022,Carolina
8904,Idaho,North,606.0,2022,Carolina
8905,Illinois,North,1825.0,2022,Carolina
8906,Indiana,North,989.0,2022,Carolina
8907,Iowa,North,481.0,2022,Carolina
8908,Kansas,North,417.0,2022,Carolina
8909,Kentucky,North,1791.0,2022,Carolina
8910,Louisiana,North,732.0,2022,Carolina
8911,Maine,North,484.0,2022,Carolina
8912,Maryland,North,1891.0,2022,Carolina
8913,Massachusetts,North,1352.0,2022,Carolina
8914,Michigan,North,2753.0,2022,Carolina
8915,Minnesota,North,1138.0,2022,Carolina
8916,Mississippi,North,896.0,2022,Carolina
8917,Missouri,North,644.0,2022,Carolina
8918,Montana,North,1098.0,2022,Carolina
8919,Nebraska,North,387.0,2022,Carolina
8920,Nevada,North,1264.0,2022,Carolina
8921,New Hampshire,North,643.0,2022,Carolina
8922,New Jersey,North,1279.0,2022,Carolina
8923,New Mexico,North,853.0,2022,Carolina
8924,New York,North,3827.0,2022,Carolina
8925,North Carolina,North,,2022,Carolina
8926,North Dakota,North,46.0,2022,Carolina
8927,Ohio,North,1755.0,2022,Carolina
8928,Oklahoma,North,1179.0,2022,Carolina
8929,Oregon,North,549.0,2022,Carolina
8930,Pennsylvania,North,2617.0,2022,Carolina
8931,Rhode Island,North,415.0,2022,Carolina
8932,South Carolina,North,4940.0,2022,Carolina
8933,South Dakota,North,391.0,2022,Carolina
8934,Tennessee,North,1728.0,2022,Carolina
8935,Texas,North,3983.0,2022,Carolina
8936,Utah,North,584.0,2022,Carolina
8937,Vermont,North,732.0,2022,Carolina
8938,Virginia,North,4560.0,2022,Carolina
8939,Washington,North,1953.0,2022,Carolina
8940,West Virginia,North,955.0,2022,Carolina
8941,Wisconsin,North,2372.0,2022,Carolina
8942,Wyoming,North,715.0,2022,Carolina
8943,Puerto Rico,North,266.0,2022,Carolina
8944,Alabama,North,712.0,2022,Dakota
8945,Alaska,North,120.0,2022,Dakota
8946,Arizona,North,2086.0,2022,Dakota
8947,Arkansas,North,0.0,2022,Dakota
8948,California,North,291.0,2022,Dakota
8949,Colorado,North,752.0,2022,Dakota
8950,Connecticut,North,0.0,2022,Dakota
8951,Delaware,North,0.0,2022,Dakota
8952,District of Columbia ,North,0.0,2022,Dakota
8953,Florida,North,347.0,2022,Dakota
8954,Georgia,North,218.0,2022,Dakota
8955,Hawaii,North,222.0,2022,Dakota
8956,Idaho,North,429.0,2022,Dakota
8957,Illinois,North,630.0,2022,Dakota
8958,Indiana,North,299.0,2022,Dakota
8959,Iowa,North,320.0,2022,Dakota
8960,Kansas,North,29.0,2022,Dakota
8961,Kentucky,North,0.0,2022,Dakota
8962,Louisiana,North,111.0,2022,Dakota
8963,Maine,North,0.0,2022,Dakota
8964,Maryland,North,328.0,2022,Dakota
8965,Massachusetts,North,250.0,2022,Dakota
8966,Michigan,North,0.0,2022,Dakota
8967,Minnesota,North,10946.0,2022,Dakota
8968,Mississippi,North,0.0,2022,Dakota
8969,Missouri,North,150.0,2022,Dakota
8970,Montana,North,1540.0,2022,Dakota
8971,Nebraska,North,500.0,2022,Dakota
8972,Nevada,North,404.0,2022,Dakota
8973,New Hampshire,North,0.0,2022,Dakota
8974,New Jersey,North,86.0,2022,Dakota
8975,New Mexico,North,0.0,2022,Dakota
8976,New York,North,47.0,2022,Dakota
8977,North Carolina,North,116.0,2022,Dakota
8978,North Dakota,North,,2022,Dakota
8979,Ohio,North,478.0,2022,Dakota
8980,Oklahoma,North,443.0,2022,Dakota
8981,Oregon,North,278.0,2022,Dakota
8982,Pennsylvania,North,0.0,2022,Dakota
8983,Rhode Island,North,215.0,2022,Dakota
8984,South Carolina,North,653.0,2022,Dakota
8985,South Dakota,North,645.0,2022,Dakota
8986,Tennessee,North,94.0,2022,Dakota
8987,Texas,North,2791.0,2022,Dakota
8988,Utah,North,227.0,2022,Dakota
8989,Vermont,North,0.0,2022,Dakota
8990,Virginia,North,0.0,2022,Dakota
8991,Washington,North,230.0,2022,Dakota
8992,West Virginia,North,0.0,2022,Dakota
8993,Wisconsin,North,1208.0,2022,Dakota
8994,Wyoming,North,164.0,2022,Dakota
8995,Puerto Rico,North,832.0,2022,Dakota
8996,Alabama,North,736.0,2022,Dakota
8997,Alaska,North,158.0,2022,Dakota
8998,Arizona,North,1036.0,2022,Dakota
8999,Arkansas,North,208.0,2022,Dakota
9000,California,North,238.0,2022,Dakota
9001,Colorado,North,739.0,2022,Dakota
9002,Connecticut,North,224.0,2022,Dakota
9003,Delaware,North,203.0,2022,Dakota
9004,District of Columbia ,North,238.0,2022,Dakota
9005,Florida,North,376.0,2022,Dakota
9006,Georgia,North,251.0,2022,Dakota
9007,Hawaii,North,244.0,2022,Dakota
9008,Idaho,North,520.0,2022,Dakota
9009,Illinois,North,622.0,2022,Dakota
9010,Indiana,North,345.0,2022,Dakota
9011,Iowa,North,309.0,2022,Dakota
9012,Kansas,North,49.0,2022,Dakota
9013,Kentucky,North,204.0,2022,Dakota
9014,Louisiana,North,161.0,2022,Dakota
9015,Maine,North,179.0,2022,Dakota
9016,Maryland,North,417.0,2022,Dakota
9017,Massachusetts,North,188.0,2022,Dakota
9018,Michigan,North,184.0,2022,Dakota
9019,Minnesota,North,3100.0,2022,Dakota
9020,Mississippi,North,217.0,2022,Dakota
9021,Missouri,North,182.0,2022,Dakota
9022,Montana,North,835.0,2022,Dakota
9023,Nebraska,North,377.0,2022,Dakota
9024,Nevada,North,507.0,2022,Dakota
9025,New Hampshire,North,198.0,2022,Dakota
9026,New Jersey,North,150.0,2022,Dakota
9027,New Mexico,North,216.0,2022,Dakota
9028,New York,North,81.0,2022,Dakota
9029,North Carolina,North,140.0,2022,Dakota
9030,North Dakota,North,,2022,Dakota
9031,Ohio,North,613.0,2022,Dakota
9032,Oklahoma,North,407.0,2022,Dakota
9033,Oregon,North,293.0,2022,Dakota
9034,Pennsylvania,North,190.0,2022,Dakota
9035,Rhode Island,North,384.0,2022,Dakota
9036,South Carolina,North,1125.0,2022,Dakota
9037,South Dakota,North,430.0,2022,Dakota
9038,Tennessee,North,154.0,2022,Dakota
9039,Texas,North,2185.0,2022,Dakota
9040,Utah,North,237.0,2022,Dakota
9041,Vermont,North,168.0,2022,Dakota
9042,Virginia,North,214.0,2022,Dakota
9043,Washington,North,271.0,2022,Dakota
9044,West Virginia,North,203.0,2022,Dakota
9045,Wisconsin,North,753.0,2022,Dakota
9046,Wyoming,North,136.0,2022,Dakota
9047,Puerto Rico,North,1202.0,2022,Dakota
9048,Alabama,Ohio,2223.0,2022,Estimate
9049,Alaska,Ohio,125.0,2022,Estimate
9050,Arizona,Ohio,5280.0,2022,Estimate
9051,Arkansas,Ohio,586.0,2022,Estimate
9052,California,Ohio,10031.0,2022,Estimate
9053,Colorado,Ohio,4941.0,2022,Estimate
9054,Connecticut,Ohio,595.0,2022,Estimate
9055,Delaware,Ohio,182.0,2022,Estimate
9056,District of Columbia ,Ohio,1011.0,2022,Estimate
9057,Florida,Ohio,27257.0,2022,Estimate
9058,Georgia,Ohio,5221.0,2022,Estimate
9059,Hawaii,Ohio,654.0,2022,Estimate
9060,Idaho,Ohio,224.0,2022,Estimate
9061,Illinois,Ohio,11296.0,2022,Estimate
9062,Indiana,Ohio,10634.0,2022,Estimate
9063,Iowa,Ohio,727.0,2022,Estimate
9064,Kansas,Ohio,1834.0,2022,Estimate
9065,Kentucky,Ohio,12646.0,2022,Estimate
9066,Louisiana,Ohio,3427.0,2022,Estimate
9067,Maine,Ohio,403.0,2022,Estimate
9068,Maryland,Ohio,1963.0,2022,Estimate
9069,Massachusetts,Ohio,4031.0,2022,Estimate
9070,Michigan,Ohio,10791.0,2022,Estimate
9071,Minnesota,Ohio,1567.0,2022,Estimate
9072,Mississippi,Ohio,131.0,2022,Estimate
9073,Missouri,Ohio,2876.0,2022,Estimate
9074,Montana,Ohio,1095.0,2022,Estimate
9075,Nebraska,Ohio,408.0,2022,Estimate
9076,Nevada,Ohio,985.0,2022,Estimate
9077,New Hampshire,Ohio,579.0,2022,Estimate
9078,New Jersey,Ohio,1991.0,2022,Estimate
9079,New Mexico,Ohio,1186.0,2022,Estimate
9080,New York,Ohio,3714.0,2022,Estimate
9081,North Carolina,Ohio,10094.0,2022,Estimate
9082,North Dakota,Ohio,0.0,2022,Estimate
9083,Ohio,Ohio,,2022,Estimate
9084,Oklahoma,Ohio,943.0,2022,Estimate
9085,Oregon,Ohio,2302.0,2022,Estimate
9086,Pennsylvania,Ohio,10436.0,2022,Estimate
9087,Rhode Island,Ohio,120.0,2022,Estimate
9088,South Carolina,Ohio,6059.0,2022,Estimate
9089,South Dakota,Ohio,120.0,2022,Estimate
9090,Tennessee,Ohio,5708.0,2022,Estimate
9091,Texas,Ohio,12423.0,2022,Estimate
9092,Utah,Ohio,929.0,2022,Estimate
9093,Vermont,Ohio,20.0,2022,Estimate
9094,Virginia,Ohio,6151.0,2022,Estimate
9095,Washington,Ohio,3515.0,2022,Estimate
9096,West Virginia,Ohio,4356.0,2022,Estimate
9097,Wisconsin,Ohio,2740.0,2022,Estimate
9098,Wyoming,Ohio,236.0,2022,Estimate
9099,Puerto Rico,Ohio,327.0,2022,Estimate
9100,Alabama,Ohio,1235.0,2022,MOE
9101,Alaska,Ohio,140.0,2022,MOE
9102,Arizona,Ohio,2181.0,2022,MOE
9103,Arkansas,Ohio,621.0,2022,MOE
9104,California,Ohio,2970.0,2022,MOE
9105,Colorado,Ohio,1780.0,2022,MOE
9106,Connecticut,Ohio,528.0,2022,MOE
9107,Delaware,Ohio,219.0,2022,MOE
9108,District of Columbia ,Ohio,469.0,2022,MOE
9109,Florida,Ohio,4085.0,2022,MOE
9110,Georgia,Ohio,1739.0,2022,MOE
9111,Hawaii,Ohio,435.0,2022,MOE
9112,Idaho,Ohio,180.0,2022,MOE
9113,Illinois,Ohio,3656.0,2022,MOE
9114,Indiana,Ohio,2141.0,2022,MOE
9115,Iowa,Ohio,693.0,2022,MOE
9116,Kansas,Ohio,1222.0,2022,MOE
9117,Kentucky,Ohio,2811.0,2022,MOE
9118,Louisiana,Ohio,2337.0,2022,MOE
9119,Maine,Ohio,381.0,2022,MOE
9120,Maryland,Ohio,927.0,2022,MOE
9121,Massachusetts,Ohio,1351.0,2022,MOE
9122,Michigan,Ohio,1751.0,2022,MOE
9123,Minnesota,Ohio,840.0,2022,MOE
9124,Mississippi,Ohio,127.0,2022,MOE
9125,Missouri,Ohio,1128.0,2022,MOE
9126,Montana,Ohio,853.0,2022,MOE
9127,Nebraska,Ohio,327.0,2022,MOE
9128,Nevada,Ohio,597.0,2022,MOE
9129,New Hampshire,Ohio,474.0,2022,MOE
9130,New Jersey,Ohio,1108.0,2022,MOE
9131,New Mexico,Ohio,655.0,2022,MOE
9132,New York,Ohio,1015.0,2022,MOE
9133,North Carolina,Ohio,2819.0,2022,MOE
9134,North Dakota,Ohio,170.0,2022,MOE
9135,Ohio,Ohio,,2022,MOE
9136,Oklahoma,Ohio,539.0,2022,MOE
9137,Oregon,Ohio,1367.0,2022,MOE
9138,Pennsylvania,Ohio,2311.0,2022,MOE
9139,Rhode Island,Ohio,211.0,2022,MOE
9140,South Carolina,Ohio,2485.0,2022,MOE
9141,South Dakota,Ohio,155.0,2022,MOE
9142,Tennessee,Ohio,1816.0,2022,MOE
9143,Texas,Ohio,3670.0,2022,MOE
9144,Utah,Ohio,446.0,2022,MOE
9145,Vermont,Ohio,34.0,2022,MOE
9146,Virginia,Ohio,1749.0,2022,MOE
9147,Washington,Ohio,1767.0,2022,MOE
9148,West Virginia,Ohio,1154.0,2022,MOE
9149,Wisconsin,Ohio,1433.0,2022,MOE
9150,Wyoming,Ohio,181.0,2022,MOE
9151,Puerto Rico,Ohio,299.0,2022,MOE
9152,Alabama,Oklahoma,785.0,2022,Estimate
9153,Alaska,Oklahoma,1993.0,2022,Estimate
9154,Arizona,Oklahoma,3096.0,2022,Estimate
9155,Arkansas,Oklahoma,5995.0,2022,Estimate
9156,California,Oklahoma,2576.0,2022,Estimate
9157,Colorado,Oklahoma,4516.0,2022,Estimate
9158,Connecticut,Oklahoma,1730.0,2022,Estimate
9159,Delaware,Oklahoma,0.0,2022,Estimate
9160,District of Columbia ,Oklahoma,231.0,2022,Estimate
9161,Florida,Oklahoma,2965.0,2022,Estimate
9162,Georgia,Oklahoma,2077.0,2022,Estimate
9163,Hawaii,Oklahoma,52.0,2022,Estimate
9164,Idaho,Oklahoma,232.0,2022,Estimate
9165,Illinois,Oklahoma,1353.0,2022,Estimate
9166,Indiana,Oklahoma,521.0,2022,Estimate
9167,Iowa,Oklahoma,915.0,2022,Estimate
9168,Kansas,Oklahoma,6466.0,2022,Estimate
9169,Kentucky,Oklahoma,211.0,2022,Estimate
9170,Louisiana,Oklahoma,2717.0,2022,Estimate
9171,Maine,Oklahoma,0.0,2022,Estimate
9172,Maryland,Oklahoma,235.0,2022,Estimate
9173,Massachusetts,Oklahoma,475.0,2022,Estimate
9174,Michigan,Oklahoma,241.0,2022,Estimate
9175,Minnesota,Oklahoma,210.0,2022,Estimate
9176,Mississippi,Oklahoma,272.0,2022,Estimate
9177,Missouri,Oklahoma,3488.0,2022,Estimate
9178,Montana,Oklahoma,938.0,2022,Estimate
9179,Nebraska,Oklahoma,637.0,2022,Estimate
9180,Nevada,Oklahoma,288.0,2022,Estimate
9181,New Hampshire,Oklahoma,98.0,2022,Estimate
9182,New Jersey,Oklahoma,922.0,2022,Estimate
9183,New Mexico,Oklahoma,393.0,2022,Estimate
9184,New York,Oklahoma,3095.0,2022,Estimate
9185,North Carolina,Oklahoma,1736.0,2022,Estimate
9186,North Dakota,Oklahoma,507.0,2022,Estimate
9187,Ohio,Oklahoma,510.0,2022,Estimate
9188,Oklahoma,Oklahoma,,2022,Estimate
9189,Oregon,Oklahoma,834.0,2022,Estimate
9190,Pennsylvania,Oklahoma,263.0,2022,Estimate
9191,Rhode Island,Oklahoma,0.0,2022,Estimate
9192,South Carolina,Oklahoma,1338.0,2022,Estimate
9193,South Dakota,Oklahoma,0.0,2022,Estimate
9194,Tennessee,Oklahoma,1548.0,2022,Estimate
9195,Texas,Oklahoma,24318.0,2022,Estimate
9196,Utah,Oklahoma,547.0,2022,Estimate
9197,Vermont,Oklahoma,0.0,2022,Estimate
9198,Virginia,Oklahoma,2290.0,2022,Estimate
9199,Washington,Oklahoma,1088.0,2022,Estimate
9200,West Virginia,Oklahoma,98.0,2022,Estimate
9201,Wisconsin,Oklahoma,917.0,2022,Estimate
9202,Wyoming,Oklahoma,65.0,2022,Estimate
9203,Puerto Rico,Oklahoma,0.0,2022,Estimate
9204,Alabama,Oklahoma,508.0,2022,MOE
9205,Alaska,Oklahoma,1304.0,2022,MOE
9206,Arizona,Oklahoma,1459.0,2022,MOE
9207,Arkansas,Oklahoma,1983.0,2022,MOE
9208,California,Oklahoma,889.0,2022,MOE
9209,Colorado,Oklahoma,2002.0,2022,MOE
9210,Connecticut,Oklahoma,685.0,2022,MOE
9211,Delaware,Oklahoma,203.0,2022,MOE
9212,District of Columbia ,Oklahoma,242.0,2022,MOE
9213,Florida,Oklahoma,1648.0,2022,MOE
9214,Georgia,Oklahoma,1021.0,2022,MOE
9215,Hawaii,Oklahoma,101.0,2022,MOE
9216,Idaho,Oklahoma,237.0,2022,MOE
9217,Illinois,Oklahoma,792.0,2022,MOE
9218,Indiana,Oklahoma,425.0,2022,MOE
9219,Iowa,Oklahoma,612.0,2022,MOE
9220,Kansas,Oklahoma,1731.0,2022,MOE
9221,Kentucky,Oklahoma,370.0,2022,MOE
9222,Louisiana,Oklahoma,1399.0,2022,MOE
9223,Maine,Oklahoma,179.0,2022,MOE
9224,Maryland,Oklahoma,329.0,2022,MOE
9225,Massachusetts,Oklahoma,494.0,2022,MOE
9226,Michigan,Oklahoma,285.0,2022,MOE
9227,Minnesota,Oklahoma,189.0,2022,MOE
9228,Mississippi,Oklahoma,246.0,2022,MOE
9229,Missouri,Oklahoma,1250.0,2022,MOE
9230,Montana,Oklahoma,650.0,2022,MOE
9231,Nebraska,Oklahoma,580.0,2022,MOE
9232,Nevada,Oklahoma,408.0,2022,MOE
